Code	Name	HPO
191306005	Immunoglobulin A vasculitis	[0, [], null, []]
285422003	Immunoglobulin D myeloma	[0, [], null, []]
1187508009	Immunoglobulin G4 related aortitis	[0, [], null, []]
10743271000119103	Immunoglobulin G4 related disease	[0, [], null, []]
1255207005	Immunoglobulin G4 related eosinophilic angiocentric fibrosis	[0, [], null, []]
1186834004	Immunoglobulin G4 related hypophysitis	[0, [], null, []]
1187507004	Immunoglobulin G4 related kidney disease	[0, [], null, []]
1187510006	Immunoglobulin G4 related ophthalmic disease	[0, [], null, []]
762282007	Immunoglobulin G4 related pachymeningitis	[0, [], null, []]
1264005000	Immunoglobulin G4 related submandibular gland disease	[0, [], null, []]
234539005	Immunoglobulin heavy chain deficiency	[0, [], null, []]
726082003	Immunotactoid glomerulonephritis	[0, [], null, []]
204702007	Imperforate jejunum	[0, [], null, []]
771185000	Imperforate oropharynx, costovertebral anomalies syndrome	[0, [], null, []]
399183005	Impetigo bullosa	[0, [], null, []]
312924008	Inactive central serous chorioretinopathy	[0, [], null, []]
314008009	Inactive central serous retinopathy with focal retinal pigment epithelial detachment	[0, [], null, []]
11999007	Inactive tuberculosis	[0, [], null, []]
428697002	Inactive tuberculosis of lung	[0, [], null, []]
702635003	Inadequate hemodialysis	[0, [], null, []]
409637001	Inadvertent autoinoculation with vaccinia virus following contact with smallpox vaccination site	[0, [], null, []]
233908008	Incessant infant ventricular tachycardia	[0, [], null, []]
702382000	Inclusion body myopathy 2	[0, [], null, []]
703544004	Inclusion body myopathy with early-onset Paget disease and frontotemporal dementia	[0, [], null, []]
72315009	Inclusion body myositis	[0, [], null, []]
359824007	Incomplete anencephaly	[0, [], null, []]
253995005	Incomplete cleft hard and soft palate	[0, [], null, []]
254002005	Incomplete cleft of soft palate	[0, [], null, []]
722654008	Incomplete injury of sacral spinal cord	[0, [], null, []]
763754008	Incomplete left cleft lip	[0, [], null, []]
763498007	Incomplete left cleft lip and incomplete cleft of left alveolar process of maxilla	[0, [], null, []]
763753002	Incomplete right cleft lip	[0, [], null, []]
763499004	Incomplete right cleft lip and incomplete cleft of right alveolar process of maxilla	[0, [], null, []]
739666006	Incomplete spinal cord injury	[0, [], null, []]
8939001	Incomplete spinal cord lesion at C1-C4 level without bone injury	[0, [], null, []]
83991006	Incomplete spinal cord lesion at C5-C7 level without bone injury	[0, [], null, []]
11413003	Incomplete spinal cord lesion at T1-T6 level without bone injury	[0, [], null, []]
63903007	Incomplete spinal cord lesion at T7-T12 level without bone injury	[0, [], null, []]
367520004	Incontinentia pigmenti syndrome	[0, [], null, []]
240461007	Incubating rabies	[0, [], null, []]
721313009	Indeterminate dendritic cell neoplasm	[0, [], null, []]
14386001	Indeterminate leprosy	[0, [], null, []]
240639009	Indian anthroponotic cutaneous leishmaniasis	[0, [], null, []]
240643008	Indian zoonotic cutaneous leishmaniasis	[0, [], null, []]
233811008	Indirect acute lung injury	[0, [], null, []]
441313008	Indolent multiple myeloma	[0, [], null, []]
70910003	Indolent systemic mastocytosis	[0, [], null, []]
715430001	Indomethacin embryofetopathy	[0, [], null, []]
3095005	Induced malaria	[0, [], null, []]
609493004	Induced termination of pregnancy complicated by tetanus	[0, [], null, []]
724274009	Infant epilepsy with migrant focal crisis	[0, [], null, []]
1259106002	Infantile Alexander disease	[0, [], null, []]
724229002	Infantile apnea	[0, [], null, []]
703543005	Infantile ascending hereditary spastic paralysis	[0, [], null, []]
414488002	Infantile botulism	[0, [], null, []]
782822006	Infantile cerebellar and retinal degeneration	[0, [], null, []]
770725000	Infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly	[0, [], null, []]
724228005	Infantile choroidocerebral calcification syndrome	[0, [], null, []]
24752008	Infantile cortical hyperostosis	[0, [], null, []]
771223000	Infantile epileptic dyskinetic encephalopathy	[0, [], null, []]
403996004	Infantile fibrosarcoma	[0, [], null, []]
61172008	Infantile fucosidosis	[0, [], null, []]
1156826003	Infantile glycine encephalopathy	[0, [], null, []]
238026007	Infantile GM1 gangliosidosis	[0, [], null, []]
1010660001	Infantile hemangioma of subglottis	[0, [], null, []]
771513008	Infantile hypertrophic cardiomyopathy due to MRPL44 deficiency	[0, [], null, []]
55236002	Infantile hypophosphatasia	[0, [], null, []]
1217371005	Infantile hypotonia, oculomotor anomalies, hyperkinetic movements, developmental delay syndrome	[0, [], null, []]
1186721005	Infantile inflammatory bowel disease with neurological involvement	[0, [], null, []]
367489004	Infantile malignant osteopetrosis	[0, [], null, []]
763740000	Infantile mercury poisoning	[0, [], null, []]
1260450002	Infantile multisystem neurologic, endocrine, pancreatic disease	[0, [], null, []]
254146000	Infantile myofibromatosis	[0, [], null, []]
444558002	Infantile nephronophthisis	[0, [], null, []]
62332007	Infantile nephropathic cystinosis	[0, [], null, []]
52713000	Infantile neuroaxonal dystrophy	[0, [], null, []]
58258004	Infantile neuronal ceroid lipofuscinosis	[0, [], null, []]
785300001	Infantile-onset autosomal recessive non progressive cerebellar ataxia	[0, [], null, []]
1260129000	Infantile-onset axonal motor and sensory neuropathy, optic atrophy, neurodegenerative syndrome	[0, [], null, []]
1172603005	Infantile-onset generalized dyskinesia with orofacial involvement	[0, [], null, []]
773421009	Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression	[0, [], null, []]
773328002	Infantile onset panniculitis with uveitis and systemic granulomatosis	[0, [], null, []]
1197476009	Infantile-onset pulmonary alveolar proteinosis, hypogammaglobulinemia	[0, [], null, []]
724227000	Infantile onset spinocerebellar ataxia	[0, [], null, []]
724226009	Infantile osteopetrosis with neuroaxonal dysplasia syndrome	[0, [], null, []]
397928009	Infantile paralysis	[0, [], null, []]
238616004	Infantile pustular psoriasis	[0, [], null, []]
238062008	Infantile Refsum's disease	[0, [], null, []]
770438007	Infantile spasm and broad thumb syndrome	[0, [], null, []]
782886007	Infantile spasms, psychomotor retardation, progressive brain atrophy, basal ganglia disease syndrome	[0, [], null, []]
399904002	Infantile stiff skin syndrome	[0, [], null, []]
238867003	Infantile systemic hyalinosis	[0, [], null, []]
35850006	Infantile uterus	[0, [], null, []]
432249006	Infarction of spinal cord	[0, [], null, []]
429671000124101	Infected urachal cyst	[0, [], null, []]
6298007	Infection by Absidia	[0, [], null, []]
16880001	Infection by Alaria	[0, [], null, []]
83591004	Infection by Amphimerus	[0, [], null, []]
29007000	Infection by Amphimerus elongatus	[0, [], null, []]
61750000	Infection by Angiostrongylus	[0, [], null, []]
35033008	Infection by Angiostrongylus cantonensis	[0, [], null, []]
442652006	Infection by Anisakis larva	[0, [], null, []]
60960008	Infection by Apatemon	[0, [], null, []]
56691005	Infection by Apophallus	[0, [], null, []]
29871001	Infection by Aspergillus clavatus	[0, [], null, []]
24147008	Infection by Aspergillus flavus	[0, [], null, []]
63764008	Infection by Aspergillus fumigatus	[0, [], null, []]
53893001	Infection by Aspergillus nidulans	[0, [], null, []]
4860004	Infection by Aspergillus niger	[0, [], null, []]
46892008	Infection by Athesmia	[0, [], null, []]
28671007	Infection by Athesmia foxi	[0, [], null, []]
77456003	Infection by Austrobilharzia	[0, [], null, []]
83937008	Infection by Babesia bovis	[0, [], null, []]
51613008	Infection by Babesia divergens	[0, [], null, []]
73908004	Infection by Babesia microti	[0, [], null, []]
4921002	Infection by Basidiobolus	[0, [], null, []]
12329007	Infection by Bilharziella	[0, [], null, []]
76999009	Infection by Brugia malayi	[0, [], null, []]
38333003	Infection by Calicophoron	[0, [], null, []]
33583009	Infection by Catatropis	[0, [], null, []]
77214000	Infection by Ceylonocotyle	[0, [], null, []]
442543009	Infection by Coccidioides immitis	[0, [], null, []]
12524001	Infection by Coenurosis cerebralis	[0, [], null, []]
3641001	Infection by Coenurosis serialis	[0, [], null, []]
28500000	Infection by Collyriculum	[0, [], null, []]
56913005	Infection by Collyriculum faba	[0, [], null, []]
240783007	Infection by Conidiobolus	[0, [], null, []]
66328003	Infection by Cotylophoron	[0, [], null, []]
79064007	Infection by Cotylurus	[0, [], null, []]
46979009	Infection by Cryptocotyle	[0, [], null, []]
78081007	Infection by Cunninghamella	[0, [], null, []]
47936004	Infection by Cysticercus fasciolaris	[0, [], null, []]
28952007	Infection by Cysticercus ovis	[0, [], null, []]
2114004	Infection by Cysticercus pisiformis	[0, [], null, []]
11051005	Infection by Cysticercus tarandi	[0, [], null, []]
37584004	Infection by Cysticercus tenuicollis	[0, [], null, []]
74671004	Infection by Dactylogyrus	[0, [], null, []]
7877005	Infection by Diphyllobothrium latum	[0, [], null, []]
34240005	Infection by Diphyllobothrium pacificum	[0, [], null, []]
6150008	Infection by Diplostomum	[0, [], null, []]
73328005	Infection by Dirofilaria	[0, [], null, []]
80410000	Infection by Dirofilaria immitis	[0, [], null, []]
396334002	Infection by Dracunculus medinensis	[0, [], null, []]
52918004	Infection by Echinochasmus	[0, [], null, []]
68383000	Infection by Echinoparyphium	[0, [], null, []]
38302000	Infection by Echinostoma lindoense	[0, [], null, []]
441554001	Infection by Ehrlichia ewingii	[0, [], null, []]
12825006	Infection by Encephalitozoon	[0, [], null, []]
8490007	Infection by Encephalitozoon cuniculi	[0, [], null, []]
38243003	Infection by Euparyphium	[0, [], null, []]
111922007	Infection by Fasciola	[0, [], null, []]
69550000	Infection by Fascioloides	[0, [], null, []]
42113004	Infection by Fascioloides magna	[0, [], null, []]
54266002	Infection by Fasciolopsis buski	[0, [], null, []]
253090002	Infection by Fusarium sporotrichiella	[0, [], null, []]
43017006	Infection by Gastrodiscoides hominis	[0, [], null, []]
5082003	Infection by Gigantobilharzia	[0, [], null, []]
55065004	Infection by Gigantocotyle	[0, [], null, []]
59760009	Infection by Glugea	[0, [], null, []]
13549009	Infection by Heterobilharzia	[0, [], null, []]
81086003	Infection by Heterobilharzia americanum	[0, [], null, []]
22905009	Infection by Heterophyes heterophyes	[0, [], null, []]
76255006	Infection by Histoplasma capsulatum	[0, [], null, []]
62078006	Infection by Hypodereum	[0, [], null, []]
88264003	Infection by larvae of Trichinella spiralis	[0, [], null, []]
269574000	Infection by Legionella pneumophilia	[0, [], null, []]
59121004	Infection by Leishmania aethiopica	[0, [], null, []]
39625001	Infection by Leishmania braziliensis	[0, [], null, []]
81551009	Infection by Leishmania infantum	[0, [], null, []]
77327004	Infection by Leishmania mexicana	[0, [], null, []]
5765005	Infection by Leishmania tropica minor	[0, [], null, []]
44250009	Infection by Loa loa	[0, [], null, []]
420811004	Infection by Mansonella perstans	[0, [], null, []]
37832003	Infection by Metagonimus yokogawai	[0, [], null, []]
26123004	Infection by Metorchis	[0, [], null, []]
699676006	Infection by Microsporidia	[0, [], null, []]
111907002	Infection by Mortierella wolfii	[0, [], null, []]
31819001	Infection by Mucor	[0, [], null, []]
416574002	Infection by Nanophyetus	[0, [], null, []]
416372004	Infection by Nanophyetus salmincola	[0, [], null, []]
16142004	Infection by Nosema	[0, [], null, []]
29009002	Infection by Nosema apis	[0, [], null, []]
4835004	Infection by Nosema bombycis	[0, [], null, []]
27776006	Infection by Nosema connori	[0, [], null, []]
64968009	Infection by Notocotylus	[0, [], null, []]
38539003	Infection by Onchocerca volvulus	[0, [], null, []]
33856003	Infection by Opisthorchis caninus	[0, [], null, []]
90990009	Infection by Opisthorchis noverca	[0, [], null, []]
90281006	Infection by Opisthorchis viverrini	[0, [], null, []]
36779002	Infection by Orientobilharzia	[0, [], null, []]
52746006	Infection by Orientobilharzia harinasutai	[0, [], null, []]
15693002	Infection by Ornithobilharzia	[0, [], null, []]
84110003	Infection by pancreaticum	[0, [], null, []]
30369007	Infection by Paragonimus	[0, [], null, []]
75256000	Infection by Paragonimus kellicotti	[0, [], null, []]
33421006	Infection by Paramphistomum	[0, [], null, []]
7493006	Infection by Plagiorchis	[0, [], null, []]
27794000	Infection by Platynosomum	[0, [], null, []]
39660007	Infection by Platynosomum concinnum	[0, [], null, []]
75418003	Infection by Platynosomum fastosum	[0, [], null, []]
75549005	Infection by Pneumocystis jirovecii	[0, [], null, []]
28850000	Infection by Prosthogonimus	[0, [], null, []]
6464001	Infection by Prosthogonimus macrorchis	[0, [], null, []]
39740009	Infection by Rhizopus	[0, [], null, []]
43925005	Infection by Saksenaea	[0, [], null, []]
3529000	Infection by Sanguinicola	[0, [], null, []]
27335004	Infection by Sarcocystis lindemanni	[0, [], null, []]
10087007	Infection by Schistosoma	[0, [], null, []]
111920004	Infection by Schistosoma bovis	[0, [], null, []]
8841001	Infection by Schistosoma chestermani	[0, [], null, []]
62108008	Infection by Schistosoma hippopotami	[0, [], null, []]
2850009	Infection by Schistosoma incognitum	[0, [], null, []]
58650000	Infection by Schistosoma indicum	[0, [], null, []]
52179003	Infection by Schistosoma intercalatum	[0, [], null, []]
38201005	Infection by Schistosoma mattheii	[0, [], null, []]
82697002	Infection by Schistosoma nasalis	[0, [], null, []]
6752005	Infection by Schistosoma spindale	[0, [], null, []]
42197002	Infection by Schistosomatium	[0, [], null, []]
15900006	Infection by Schistosomatium douthitti	[0, [], null, []]
21437004	Infection by Stellantchasmus falcatus	[0, [], null, []]
80277008	Infection by Strigea	[0, [], null, []]
1214006	Infection by Strongyloides	[0, [], null, []]
63121009	Infection by Strongyloides canis	[0, [], null, []]
19549003	Infection by Strongyloides cebus	[0, [], null, []]
72783005	Infection by Strongyloides fulleborni	[0, [], null, []]
82919002	Infection by Strongyloides papillosus	[0, [], null, []]
18956009	Infection by Strongyloides ransomi	[0, [], null, []]
71844000	Infection by Strongyloides ratti	[0, [], null, []]
84910004	Infection by Strongyloides simiae	[0, [], null, []]
17425008	Infection by Strongyloides stercoralis	[0, [], null, []]
55629005	Infection by Strongyloides tumefaciens	[0, [], null, []]
3254001	Infection by Strongyloides westeri	[0, [], null, []]
49078004	Infection by Toxocara canis	[0, [], null, []]
41645005	Infection by Toxocara cati	[0, [], null, []]
8178001	Infection by Trichobilharzia	[0, [], null, []]
63570000	Infection by Trichobilharzia ocellata	[0, [], null, []]
57992009	Infection by Trichobilharzia physellae	[0, [], null, []]
74587007	Infection by Trichobilharzia stagnicolae	[0, [], null, []]
442259005	Infection by Trypanosoma brucei brucei	[0, [], null, []]
77506005	Infection by Trypanosoma cruzi	[0, [], null, []]
75809006	Infection by Trypanosoma gambiense	[0, [], null, []]
42872003	Infection by Trypanosoma rhodesiense	[0, [], null, []]
62921000	Infection by Typhlocoelum	[0, [], null, []]
77947001	Infection by Wuchereria bancrofti	[0, [], null, []]
65528008	Infection caused by Ancylostoma caninum	[0, [], null, []]
866078000	Infection caused by Angiostrongylus costaricensis	[0, [], null, []]
372972007	Infection caused by Aspergillus montevidensis	[0, [], null, []]
877043181000119101	Infection caused by Babesia duncani	[0, [], null, []]
398565003	Infection caused by Clostridium botulinum	[0, [], null, []]
715075005	Infection caused by Eurytrema	[0, [], null, []]
721764008	Infection caused by Human poliovirus	[0, [], null, []]
713545009	Infection caused by Nocardia co-occurrent with human immunodeficiency virus infection	[0, [], null, []]
23257009	Infection caused by Paragonimus westermani	[0, [], null, []]
713490002	Infection caused by Pneumocystis co-occurrent with human immunodeficiency virus infection	[0, [], null, []]
470661000124100	Infection caused by Schistosoma mekongi	[0, [], null, []]
713339002	Infection caused by Strongyloides co-occurrent with human immunodeficiency virus infection	[0, [], null, []]
721261004	Infection causing inflammation of optic nerve	[0, [], null, []]
723865005	Infection causing myoendocarditis	[0, [], null, []]
723864009	Infection causing subacute endocarditis	[0, [], null, []]
372973002	Infection due to Aspergillus awamori	[0, [], null, []]
372974008	Infection due to Aspergillus bouffardii	[0, [], null, []]
372975009	Infection due to Aspergillus caesiellus	[0, [], null, []]
372976005	Infection due to Aspergillus candidus	[0, [], null, []]
372977001	Infection due to Aspergillus carneus	[0, [], null, []]
372978006	Infection due to Aspergillus chevalieri	[0, [], null, []]
372979003	Infection due to Aspergillus clavato-nanica	[0, [], null, []]
372980000	Infection due to Aspergillus conicus	[0, [], null, []]
372981001	Infection due to Aspergillus deflectus	[0, [], null, []]
372983003	Infection due to Aspergillus flavipes	[0, [], null, []]
372984009	Infection due to Aspergillus glaucus	[0, [], null, []]
372985005	Infection due to Aspergillus janus	[0, [], null, []]
372986006	Infection due to Aspergillus maydis	[0, [], null, []]
372988007	Infection due to Aspergillus niveus	[0, [], null, []]
372989004	Infection due to Aspergillus notatum	[0, [], null, []]
372990008	Infection due to Aspergillus ochraceus	[0, [], null, []]
372991007	Infection due to Aspergillus oryzae	[0, [], null, []]
372992000	Infection due to Aspergillus parasiticus	[0, [], null, []]
372993005	Infection due to Aspergillus penicillioides	[0, [], null, []]
372994004	Infection due to Aspergillus phialiseptus	[0, [], null, []]
372995003	Infection due to Aspergillus repens	[0, [], null, []]
372996002	Infection due to Aspergillus restrictus	[0, [], null, []]
372997006	Infection due to Aspergillus rugulosus	[0, [], null, []]
372998001	Infection due to Aspergillus sclerotiorum	[0, [], null, []]
373000005	Infection due to Aspergillus sulfureus	[0, [], null, []]
373001009	Infection due to Aspergillus sydowi	[0, [], null, []]
373002002	Infection due to Aspergillus taumanii	[0, [], null, []]
373003007	Infection due to Aspergillus terreus	[0, [], null, []]
373004001	Infection due to Aspergillus terricola	[0, [], null, []]
373005000	Infection due to Aspergillus unguis	[0, [], null, []]
373006004	Infection due to Aspergillus ustus	[0, [], null, []]
373007008	Infection due to Aspergillus versicolor	[0, [], null, []]
373008003	Infection due to Aspergillus wentii	[0, [], null, []]
427795000	Infection due to Brucella abortus	[0, [], null, []]
428174001	Infection due to Brucella canis	[0, [], null, []]
427999003	Infection due to Brucella melitensis	[0, [], null, []]
428592003	Infection due to Brucella ovis	[0, [], null, []]
429600003	Infection due to Brucella suis	[0, [], null, []]
63194008	Infection due to Clostridium novyi	[0, [], null, []]
388759003	Infection due to Entamoeba histolytica	[0, [], null, []]
68013003	Infection due to Leptospira australis	[0, [], null, []]
22312005	Infection due to Leptospira bataviae	[0, [], null, []]
70543009	Infection due to Leptospira Grippotyphosa	[0, [], null, []]
65267003	Infection due to Leptospira Pyrogenes	[0, [], null, []]
373085003	Infection due to Mycobacterium africanum	[0, [], null, []]
373437006	Infection due to Mycobacterium bovis	[0, [], null, []]
373043002	Infection due to Mycobacterium microti	[0, [], null, []]
373576009	Infection due to Mycobacterium tuberculosis	[0, [], null, []]
373086002	Infection due to mycobacterium tuberculosis hominis	[0, [], null, []]
406597005	Infection due to Nipah virus	[0, [], null, []]
406619001	Infection due to Toxocara	[0, [], null, []]
406575008	Infection due to vancomycin resistant enterococcus	[0, [], null, []]
213127009	Infection of bone allograft	[0, [], null, []]
735533006	Infection of bone caused by Echinococcus	[0, [], null, []]
715507005	Infection of central nervous system caused by Borrelia burgdorferi	[0, [], null, []]
735534000	Infection of central nervous system caused by Echinococcus	[0, [], null, []]
840432000	Infection of central nervous system caused by Paracoccidioides brasiliensis	[0, [], null, []]
1162404007	Infection of cervicothoracic region of spine caused by Mycobacterium tuberculosis	[0, [], null, []]
866085001	Infection of cranial nerve caused by Mucorales	[0, [], null, []]
735518003	Infection of digestive system caused by Mycobacterium tuberculosis	[0, [], null, []]
735519006	Infection of endocrine gland caused by Mycobacterium tuberculosis	[0, [], null, []]
1163500007	Infection of eyelid caused by Mycobacterium leprae	[0, [], null, []]
866083008	Infection of eyelid caused by Mycobacterium tuberculosis	[0, [], null, []]
12224461000119108	Infection of heart transplant	[0, [], null, []]
866120006	Infection of intestine caused by Anisakis larva	[0, [], null, []]
721808004	Infection of intestine caused by Entamoeba histolytica	[0, [], null, []]
866122003	Infection of large intestine caused by Entamoeba histolytica	[0, [], null, []]
860861000	Infection of liver and spleen caused by Schistosoma mansoni	[0, [], null, []]
12224501000119108	Infection of liver transplant	[0, [], null, []]
735532001	Infection of lung caused by Echinococcus	[0, [], null, []]
721804002	Infection of lung caused by Pneumocystis	[0, [], null, []]
1162297009	Infection of multiple sites of spine caused by Mycobacterium tuberculosis	[0, [], null, []]
721732001	Infection of musculoskeletal system caused by Mycobacterium tuberculosis	[0, [], null, []]
866140004	Infection of peripheral nerve caused by Mucorales	[0, [], null, []]
733166004	Infection of skin caused by Borrelia	[0, [], null, []]
1163462003	Infection of stomach caused by Histoplasma	[0, [], null, []]
1162401004	Infection of thoracolumbar region of spine caused by Mycobacterium tuberculosis	[0, [], null, []]
712072191000119105	Infection of transplanted cornea of left eye	[0, [], null, []]
156077081000119105	Infection of transplanted cornea of right eye	[0, [], null, []]
145781000119106	Infection of transplanted kidney	[0, [], null, []]
1149232006	Infection of urachal sinus	[0, [], null, []]
1269270002	Infection-related hemolytic uremic syndrome	[0, [], null, []]
414491002	Infectious endophthalmitis	[0, [], null, []]
771232003	Infectious epithelial keratitis	[0, [], null, []]
788963006	Infectious intermediate uveitis	[0, [], null, []]
722958008	Infectious mononucleosis-like post-transplant lymphoproliferative disorder	[0, [], null, []]
866133000	Infectious neuroretinitis	[0, [], null, []]
789116000	Infectious panuveitis	[0, [], null, []]
89114005	Infectious secondary iridocyclitis	[0, [], null, []]
1141645001	Infectious vegetative endocarditis	[0, [], null, []]
1162918009	Infective dermatitis associated with human T-cell lymphotropic virus 1 infection	[0, [], null, []]
459173004	Infective endarteritis at site of aortopulmonary window	[0, [], null, []]
461416009	Infective endocarditis at site of implanted vascular shunt	[0, [], null, []]
459174005	Infective endocarditis at site of interatrial communication	[0, [], null, []]
460490009	Infective endocarditis at site of patch of interatrial communication	[0, [], null, []]
460358000	Infective endocarditis at site of patch of ventricular septal defect	[0, [], null, []]
459172009	Infective endocarditis at site of ventricular septal defect	[0, [], null, []]
459068007	Infective endocarditis of aortic valve	[0, [], null, []]
459067002	Infective endocarditis of cardiac valve	[0, [], null, []]
1141647009	Infective endocarditis of cardiac valve with vegetation	[0, [], null, []]
459178008	Infective endocarditis of common atrioventricular valve	[0, [], null, []]
459059005	Infective endocarditis of heterograft	[0, [], null, []]
459058002	Infective endocarditis of homograft	[0, [], null, []]
459158000	Infective endocarditis of left atrioventricular (not morphologically mitral) valve	[0, [], null, []]
459061001	Infective endocarditis of left ventricular wall	[0, [], null, []]
459152004	Infective endocarditis of mitral valve	[0, [], null, []]
459153009	Infective endocarditis of pulmonary valve	[0, [], null, []]
459159008	Infective endocarditis of right atrioventricular (not morphologically tricuspid) valve	[0, [], null, []]
459060000	Infective endocarditis of right ventricular wall	[0, [], null, []]
459151006	Infective endocarditis of tricuspid valve	[0, [], null, []]
459154003	Infective endocarditis of truncal valve	[0, [], null, []]
461429009	Infective endocarditis of vascular cardiac conduit	[0, [], null, []]
234041004	Inferior mesenteric vein thrombosis	[0, [], null, []]
4107000	Infertile male syndrome	[0, [], null, []]
236806004	Infertility associated with multi-tailed spermatozoa and excessive DNA	[0, [], null, []]
819949002	Infestation by Cordylobia rodhaini	[0, [], null, []]
414495006	Infestation by Demodex	[0, [], null, []]
17251008	Infestation by Demodex canis	[0, [], null, []]
22464000	Infestation by Demodex cati	[0, [], null, []]
54284000	Infestation by Demodex criceti	[0, [], null, []]
22203006	Infestation by Demodex folliculorum	[0, [], null, []]
8383003	Infestation by Demodex phylloides	[0, [], null, []]
59989004	Infestation by Dermatobia hominis	[0, [], null, []]
726020009	Infestation caused by Cordylobia anthropophaga	[0, [], null, []]
866134006	Infestation of eyelid caused by Loa loa	[0, [], null, []]
186175002	Infiltrative lung tuberculosis	[0, [], null, []]
35151000119105	Inflammation of ileoanal pouch	[0, [], null, []]
1186652002	Inflammatory bowel disease, recurrent sinopulmonary infection syndrome	[0, [], null, []]
399995006	Inflammatory linear verrucous epidermal nevus	[0, [], null, []]
404017001	Inflammatory malignant fibrous histiocytoma of skin	[0, [], null, []]
771233008	Inflammatory myofibroblastic tumor	[0, [], null, []]
766706007	Inflammatory myopathy with abundant macrophages	[0, [], null, []]
717329009	Inflammatory pseudotumor of liver	[0, [], null, []]
772828001	Influenza caused by Influenza A virus subtype H5N1	[0, [], null, []]
254016000	Infraorbital facial cleft - Tessier cleft 4	[0, [], null, []]
254017009	Infraorbital facial cleft - Tessier cleft 5	[0, [], null, []]
254018004	Infraorbital facial cleft - Tessier cleft 6	[0, [], null, []]
254019007	Infraorbital facial cleft - Tessier cleft 7	[0, [], null, []]
783158009	Infundibulo neurohypophysitis	[0, [], null, []]
11389007	Inhalational anthrax	[0, [], null, []]
409562009	Inhalational botulism	[0, [], null, []]
764940002	Inherited acute myeloid leukemia	[0, [], null, []]
766707003	Inherited cancer-predisposing syndrome due to biallelic BRCA2 mutation	[0, [], null, []]
782887003	Inherited congenital spastic tetraplegia	[0, [], null, []]
764960005	Inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency	[0, [], null, []]
80887004	Inherited methylmalonic acidemia AND homocystinuria	[0, [], null, []]
402782006	Inherited pseudoxanthoma elasticum	[0, [], null, []]
203927003	Iniencephaly - closed	[0, [], null, []]
203928008	Iniencephaly - open	[0, [], null, []]
213383004	Injuries of brain and cranial nerves with injuries of nerves and spinal cord at neck level	[0, [], null, []]
24392008	Injury at C1-C4 level with spinal cord injury AND without bone injury	[0, [], null, []]
11807002	Injury at C5-C7 level with spinal cord injury AND without bone injury	[0, [], null, []]
53810004	Injury at T1-T6 level with spinal cord injury AND without bone injury	[0, [], null, []]
698783004	Injury at T7-T12 level with anterior cord syndrome	[0, [], null, []]
698404009	Injury at T7 - T12 level with central cord syndrome	[0, [], null, []]
25331007	Injury at T7-T12 level with spinal cord injury AND without bone injury	[0, [], null, []]
1260357003	Injury of brain due to early brain irradiation	[0, [], null, []]
1260359000	Injury of brain due to early delayed brain irradiation	[0, [], null, []]
722576009	Injury of brain stem due to birth trauma	[0, [], null, []]
10938941000119103	Injury of conus medullaris	[0, [], null, []]
722653002	Injury of lumbar spinal cord	[0, [], null, []]
212357003	Injury of nerves and spinal cord at thorax level	[0, [], null, []]
723155001	Injury of spinal cord caused by ionizing radiation following radiotherapy procedure	[0, [], null, []]
721428008	Injury of thoracic spinal cord	[0, [], null, []]
47980004	Inorganic mercury poisoning	[0, [], null, []]
408539000	Insulin autoimmune syndrome	[0, [], null, []]
238901000	Insulin lipoatrophy	[0, [], null, []]
237651005	Insulin resistance - type A	[0, [], null, []]
237652003	Insulin resistance - type B	[0, [], null, []]
763741001	Intellectual disability, alacrima, achalasia syndrome	[0, [], null, []]
1217382002	Intellectual disability, autism, speech apraxia, craniofacial dysmorphism syndrome	[0, [], null, []]
764861005	Intellectual disability Birk-Barel type	[0, [], null, []]
763744009	Intellectual disability, brachydactyly, Pierre Robin syndrome	[0, [], null, []]
725906006	Intellectual disability Buenos Aires type	[0, [], null, []]
1186729007	Intellectual disability, cardiac anomalies, short stature, joint laxity syndrome	[0, [], null, []]
726709001	Intellectual disability, cataract, calcified pinna, myopathy syndrome	[0, [], null, []]
782753000	Intellectual disability, coarse face, macrocephaly, cerebellar hypotrophy syndrome	[0, [], null, []]
412787009	Intellectual disability, congenital heart disease, blepharophimosis, blepharoptosis and hypoplastic teeth	[0, [], null, []]
773581009	Intellectual disability, craniofacial dysmorphism, cryptorchidism syndrome	[0, [], null, []]
722454003	Intellectual disability, craniofacial dysmorphism, hypogonadism, diabetes mellitus syndrome	[0, [], null, []]
722456001	Intellectual disability, developmental delay, contracture syndrome	[0, [], null, []]
721146009	Intellectual disability, epilepsy, bulbous nose syndrome	[0, [], null, []]
1187210007	Intellectual disability, epilepsy, extrapyramidal syndrome	[0, [], null, []]
1197593006	Intellectual disability, expressive aphasia, facial dysmorphism syndrome	[0, [], null, []]
773416006	Intellectual disability, facial dysmorphism, hand anomalies syndrome	[0, [], null, []]
782736007	Intellectual disability, facial dysmorphism syndrome due to SETD5 haploinsufficiency	[0, [], null, []]
773552008	Intellectual disability, feeding difficulties, developmental delay, microcephaly syndrome	[0, [], null, []]
787174003	Intellectual disability, hyperkinetic movement, truncal ataxia syndrome	[0, [], null, []]
